"RentStation","ReturnStation","Riderships","Date"
328,94,2,2019-11-11
328,99,6,2019-11-11
328,99,4,2019-11-15
328,99,1,2019-11-13
328,101,4,2019-11-11
328,109,1,2019-11-13
328,115,8,2019-11-11
328,115,2,2019-11-15
328,115,2,2019-11-13
328,121,2,2019-11-11
328,121,4,2019-11-15
328,130,2,2019-11-11
328,130,4,2019-11-15
328,130,1,2019-11-13
328,139,2,2019-11-11
328,141,2,2019-11-15
328,145,2,2019-11-11
328,153,2,2019-11-11
328,153,2,2019-11-15
328,162,4,2019-11-11
328,162,4,2019-11-15
328,162,3,2019-11-13
328,171,2,2019-11-15
328,173,8,2019-11-11
328,173,6,2019-11-15
328,173,3,2019-11-13
328,175,2,2019-11-15
328,176,2,2019-11-11
328,176,2,2019-11-15
328,176,4,2019-11-13
328,177,2,2019-11-11
328,181,1,2019-11-13
328,183,4,2019-11-11
328,183,10,2019-11-15
328,185,2,2019-11-11
328,185,1,2019-11-13
328,194,1,2019-11-13
328,195,1,2019-11-13
328,222,2,2019-11-15
328,222,3,2019-11-13
328,229,2,2019-11-11
328,231,2,2019-11-11
328,231,2,2019-11-15
328,240,10,2019-11-11
328,240,2,2019-11-15
328,244,2,2019-11-11
328,244,2,2019-11-15
328,244,3,2019-11-13
328,245,2,2019-11-11
328,245,1,2019-11-13
328,249,2,2019-11-11
328,250,8,2019-11-11
328,250,4,2019-11-15
328,259,6,2019-11-11
328,259,2,2019-11-15
328,259,1,2019-11-13
328,271,12,2019-11-11
328,271,8,2019-11-15
328,271,4,2019-11-13
328,277,2,2019-11-11
328,281,2,2019-11-11
328,281,4,2019-11-15
328,281,4,2019-11-13
328,287,2,2019-11-11
328,288,2,2019-11-11
328,288,2,2019-11-15
328,290,2,2019-11-11
328,294,1,2019-11-13
328,295,2,2019-11-11
328,298,4,2019-11-11
328,298,2,2019-11-15
328,298,1,2019-11-13
328,301,18,2019-11-11
328,301,6,2019-11-15
328,301,7,2019-11-13
328,302,2,2019-11-11
328,302,4,2019-11-15
328,307,4,2019-11-11
328,307,2,2019-11-15
328,307,1,2019-11-13
328,310,8,2019-11-15
328,311,2,2019-11-11
328,311,2,2019-11-13
328,313,4,2019-11-11
328,313,6,2019-11-15
328,313,3,2019-11-13
328,314,1,2019-11-13
328,320,4,2019-11-11
328,320,1,2019-11-13
328,322,10,2019-11-11
328,322,4,2019-11-15
328,322,1,2019-11-13
328,323,4,2019-11-11
328,323,1,2019-11-13
328,328,34,2019-11-11
328,328,26,2019-11-15
328,328,12,2019-11-13
328,330,1,2019-11-13
328,332,8,2019-11-11
328,332,10,2019-11-15
328,332,4,2019-11-13
328,340,2,2019-11-11
328,344,1,2019-11-13
328,351,1,2019-11-13
328,360,6,2019-11-11
328,360,2,2019-11-15
328,360,1,2019-11-13
328,364,2,2019-11-11
328,373,1,2019-11-13
328,376,6,2019-11-11
328,376,2,2019-11-13
328,382,2,2019-11-15
328,384,1,2019-11-13
328,386,10,2019-11-11
328,386,6,2019-11-15
328,392,2,2019-11-15
328,399,4,2019-11-11
328,399,1,2019-11-13
328,401,4,2019-11-15
328,401,1,2019-11-13
328,1009,2,2019-11-11
328,1020,1,2019-11-13
328,1065,2,2019-11-11
329,35,4,2019-11-11
329,35,2,2019-11-15
329,35,1,2019-11-13
329,52,2,2019-11-11
329,67,2,2019-11-15
329,79,2,2019-11-11
329,79,2,2019-11-15
329,90,2,2019-11-11
329,91,2,2019-11-15
329,97,2,2019-11-11
329,97,1,2019-11-13
329,110,6,2019-11-11
329,110,2,2019-11-15
329,110,4,2019-11-13
329,119,12,2019-11-11
329,119,20,2019-11-15
329,119,8,2019-11-13
329,122,4,2019-11-11
329,131,2,2019-11-11
329,131,4,2019-11-15
329,131,3,2019-11-13
329,152,1,2019-11-13
329,155,2,2019-11-11
329,155,8,2019-11-15
329,157,2,2019-11-15
329,159,2,2019-11-15
329,162,2,2019-11-15
329,169,1,2019-11-13
329,182,2,2019-11-15
329,184,4,2019-11-11
329,190,28,2019-11-11
329,190,34,2019-11-15
329,190,14,2019-11-13
329,210,32,2019-11-11
329,210,22,2019-11-15
329,210,11,2019-11-13
329,212,10,2019-11-15
329,212,1,2019-11-13
329,214,8,2019-11-11
329,214,2,2019-11-15
329,216,8,2019-11-11
329,217,2,2019-11-15
329,238,4,2019-11-11
329,238,2,2019-11-15
329,238,1,2019-11-13
329,266,4,2019-11-11
329,266,6,2019-11-15
329,266,1,2019-11-13
329,267,2,2019-11-11
329,274,2,2019-11-15
329,282,2,2019-11-11
329,287,2,2019-11-11
329,319,2,2019-11-11
329,319,4,2019-11-15
329,319,2,2019-11-13
329,329,20,2019-11-11
329,329,12,2019-11-15
329,329,9,2019-11-13
329,343,2,2019-11-11
329,358,2,2019-11-15
329,403,1,2019-11-13
329,404,2,2019-11-15
330,34,2,2019-11-11
330,58,2,2019-11-11
330,73,2,2019-11-11
330,73,2,2019-11-15
330,78,34,2019-11-11
330,78,18,2019-11-15
330,78,8,2019-11-13
330,79,2,2019-11-15
330,80,2,2019-11-11
330,90,1,2019-11-13
330,91,2,2019-11-11
330,91,2,2019-11-15
330,108,4,2019-11-11
330,108,1,2019-11-13
330,115,1,2019-11-13
330,140,6,2019-11-11
330,140,8,2019-11-15
330,140,3,2019-11-13
330,145,4,2019-11-11
330,177,2,2019-11-15
330,177,1,2019-11-13
330,178,2,2019-11-11
330,178,4,2019-11-13
330,188,1,2019-11-13
330,216,2,2019-11-11
330,216,2,2019-11-15
330,216,1,2019-11-13
330,224,2,2019-11-11
330,225,2,2019-11-11
330,243,2,2019-11-11
330,243,3,2019-11-13
330,301,1,2019-11-13
330,323,2,2019-11-15
330,324,8,2019-11-11
330,324,2,2019-11-15
330,324,5,2019-11-13
330,330,12,2019-11-11
330,330,4,2019-11-15
330,330,5,2019-11-13
330,331,2,2019-11-11
330,331,2,2019-11-13
330,339,2,2019-11-11
330,339,2,2019-11-15
330,339,2,2019-11-13
330,349,2,2019-11-15
330,352,2,2019-11-11
330,352,2,2019-11-15
330,372,2,2019-11-11
330,372,2,2019-11-15
330,404,4,2019-11-11
330,404,6,2019-11-15
330,404,1,2019-11-13
331,1,4,2019-11-11
331,14,1,2019-11-13
331,28,2,2019-11-11
331,35,4,2019-11-11
331,51,2,2019-11-11
331,51,2,2019-11-15
331,51,1,2019-11-13
331,59,2,2019-11-15
331,76,2,2019-11-11
331,76,1,2019-11-13
331,78,6,2019-11-11
331,78,1,2019-11-13
331,79,8,2019-11-11
331,79,4,2019-11-15
331,79,3,2019-11-13
331,80,2,2019-11-11
331,91,8,2019-11-15
331,92,4,2019-11-11
331,92,1,2019-11-13
331,99,8,2019-11-11
331,99,2,2019-11-15
331,99,5,2019-11-13
331,100,2,2019-11-11
331,108,2,2019-11-11
331,108,4,2019-11-15
331,108,2,2019-11-13
331,110,2,2019-11-11
331,114,2,2019-11-15
331,115,8,2019-11-11
331,119,2,2019-11-15
331,122,2,2019-11-15
331,129,2,2019-11-15
331,131,2,2019-11-11
331,139,4,2019-11-11
331,139,2,2019-11-15
331,140,1,2019-11-13
331,145,26,2019-11-11
331,145,18,2019-11-15
331,145,7,2019-11-13
331,146,1,2019-11-13
331,152,1,2019-11-13
331,153,4,2019-11-11
331,157,2,2019-11-15
331,162,2,2019-11-15
331,172,2,2019-11-15
331,177,2,2019-11-15
331,177,1,2019-11-13
331,183,2,2019-11-13
331,184,2,2019-11-11
331,190,1,2019-11-13
331,210,1,2019-11-13
331,215,2,2019-11-15
331,216,4,2019-11-11
331,216,1,2019-11-13
331,220,2,2019-11-11
331,222,14,2019-11-11
331,222,24,2019-11-15
331,222,5,2019-11-13
331,229,2,2019-11-15
331,245,2,2019-11-11
331,245,1,2019-11-13
331,256,2,2019-11-15
331,259,2,2019-11-15
331,266,2,2019-11-15
331,280,2,2019-11-11
331,281,2,2019-11-11
331,287,4,2019-11-11
331,287,2,2019-11-15
331,287,1,2019-11-13
331,290,2,2019-11-11
331,290,6,2019-11-15
331,290,3,2019-11-13
331,291,4,2019-11-15
331,297,2,2019-11-15
331,298,2,2019-11-15
331,301,4,2019-11-11
331,301,2,2019-11-15
331,301,1,2019-11-13
331,305,2,2019-11-11
331,319,10,2019-11-11
331,319,22,2019-11-15
331,319,4,2019-11-13
331,322,2,2019-11-11
331,322,2,2019-11-13
331,323,4,2019-11-11
331,323,1,2019-11-13
331,324,1,2019-11-13
331,328,2,2019-11-11
331,330,2,2019-11-15
331,330,2,2019-11-13
331,331,32,2019-11-11
331,331,22,2019-11-15
331,331,20,2019-11-13
331,332,2,2019-11-11
331,332,2,2019-11-15
331,336,4,2019-11-11
331,336,2,2019-11-15
331,339,2,2019-11-11
331,339,2,2019-11-13
331,349,4,2019-11-11
331,349,2,2019-11-15
331,349,1,2019-11-13
331,351,1,2019-11-13
331,365,1,2019-11-13
331,367,2,2019-11-11
331,372,8,2019-11-11
331,372,6,2019-11-15
331,372,3,2019-11-13
331,375,1,2019-11-13
331,400,2,2019-11-15
331,401,2,2019-11-11
331,401,1,2019-11-13
331,404,10,2019-11-11
331,404,4,2019-11-15
331,404,4,2019-11-13
331,1094,2,2019-11-15
331,1376,2,2019-11-11
331,1376,2,2019-11-15
331,1376,1,2019-11-13
332,6,1,2019-11-13
332,7,2,2019-11-15
332,12,1,2019-11-13
332,14,12,2019-11-11
332,14,2,2019-11-13
332,17,4,2019-11-11
332,17,2,2019-11-13
332,18,6,2019-11-11
332,18,2,2019-11-15
332,22,1,2019-11-13
332,34,4,2019-11-11
332,34,1,2019-11-13
332,35,4,2019-11-15
332,35,1,2019-11-13
332,37,2,2019-11-13
332,49,4,2019-11-11
332,49,1,2019-11-13
332,50,1,2019-11-13
332,52,1,2019-11-13
332,53,6,2019-11-11
332,53,4,2019-11-15
332,53,1,2019-11-13
332,55,2,2019-11-13
332,56,2,2019-11-11
332,56,4,2019-11-15
332,57,2,2019-11-11
332,57,1,2019-11-13
332,58,6,2019-11-11
332,58,4,2019-11-15
332,58,6,2019-11-13
332,59,30,2019-11-11
332,59,22,2019-11-15
332,59,9,2019-11-13
332,64,2,2019-11-11
332,64,1,2019-11-13
332,65,4,2019-11-11
332,67,2,2019-11-11
332,67,2,2019-11-15
332,67,1,2019-11-13
332,68,2,2019-11-11
332,68,2,2019-11-15
332,68,3,2019-11-13
332,69,1,2019-11-13
332,72,12,2019-11-11
332,72,8,2019-11-15
332,72,2,2019-11-13
332,76,20,2019-11-11
332,76,10,2019-11-15
332,76,9,2019-11-13
332,78,4,2019-11-11
332,78,2,2019-11-15
332,78,2,2019-11-13
332,79,6,2019-11-11
332,79,4,2019-11-15
332,79,3,2019-11-13
332,80,2,2019-11-11
332,83,2,2019-11-15
332,84,2,2019-11-15
332,86,2,2019-11-11
332,86,1,2019-11-13
332,87,2,2019-11-11
332,91,4,2019-11-11
332,92,2,2019-11-11
332,92,8,2019-11-15
332,99,10,2019-11-11
332,99,20,2019-11-15
332,99,8,2019-11-13
332,100,2,2019-11-11
332,100,2,2019-11-15
332,100,2,2019-11-13
332,101,2,2019-11-11
332,101,8,2019-11-15
332,101,1,2019-11-13
332,103,2,2019-11-11
332,105,2,2019-11-11
332,105,2,2019-11-13
332,113,2,2019-11-11
332,113,2,2019-11-15
332,115,20,2019-11-11
332,115,30,2019-11-15
332,115,13,2019-11-13
332,120,2,2019-11-11
332,120,1,2019-11-13
332,121,6,2019-11-11
332,121,2,2019-11-13
332,124,1,2019-11-13
332,125,2,2019-11-11
332,128,1,2019-11-13
332,130,10,2019-11-11
332,130,2,2019-11-15
332,130,1,2019-11-13
332,132,2,2019-11-15
332,135,2,2019-11-11
332,139,22,2019-11-11
332,139,26,2019-11-15
332,139,8,2019-11-13
332,140,2,2019-11-11
332,140,8,2019-11-15
332,140,1,2019-11-13
332,145,6,2019-11-11
332,145,2,2019-11-15
332,145,1,2019-11-13
332,153,6,2019-11-11
332,153,14,2019-11-15
332,153,12,2019-11-13
332,162,12,2019-11-11
332,162,4,2019-11-15
332,162,3,2019-11-13
332,168,1,2019-11-13
332,170,2,2019-11-11
332,172,4,2019-11-11
332,172,1,2019-11-13
332,173,12,2019-11-11
332,173,14,2019-11-15
332,173,5,2019-11-13
332,175,10,2019-11-11
332,175,2,2019-11-15
332,176,4,2019-11-11
332,176,2,2019-11-15
332,176,3,2019-11-13
332,178,2,2019-11-15
332,183,60,2019-11-11
332,183,38,2019-11-15
332,183,15,2019-11-13
332,185,2,2019-11-11
332,194,2,2019-11-11
332,194,2,2019-11-15
332,194,1,2019-11-13
332,195,2,2019-11-11
332,195,1,2019-11-13
332,201,2,2019-11-15
332,203,2,2019-11-11
332,203,1,2019-11-13
332,208,2,2019-11-15
332,215,6,2019-11-11
332,215,6,2019-11-15
332,215,2,2019-11-13
332,220,8,2019-11-11
332,220,2,2019-11-15
332,220,5,2019-11-13
332,222,8,2019-11-11
332,222,8,2019-11-15
332,222,6,2019-11-13
332,223,2,2019-11-11
332,224,8,2019-11-11
332,224,2,2019-11-15
332,229,12,2019-11-11
332,229,14,2019-11-15
332,229,7,2019-11-13
332,230,2,2019-11-11
332,231,2,2019-11-11
332,235,1,2019-11-13
332,240,2,2019-11-11
332,240,6,2019-11-15
332,244,2,2019-11-11
332,244,1,2019-11-13
332,245,4,2019-11-11
332,245,2,2019-11-15
332,245,1,2019-11-13
332,249,1,2019-11-13
332,250,4,2019-11-11
332,258,4,2019-11-11
332,259,6,2019-11-11
332,259,6,2019-11-15
332,259,2,2019-11-13
332,271,4,2019-11-11
332,275,2,2019-11-15
332,275,1,2019-11-13
332,277,4,2019-11-13
332,281,4,2019-11-11
332,281,4,2019-11-15
332,281,1,2019-11-13
332,287,2,2019-11-13
332,288,2,2019-11-11
332,288,4,2019-11-15
332,288,5,2019-11-13
332,291,2,2019-11-11
332,291,1,2019-11-13
332,293,4,2019-11-15
332,294,2,2019-11-11
332,294,2,2019-11-13
332,298,4,2019-11-11
332,298,4,2019-11-15
332,298,3,2019-11-13
332,301,102,2019-11-11
332,301,74,2019-11-15
332,301,44,2019-11-13
332,306,2,2019-11-15
332,306,1,2019-11-13
332,307,2,2019-11-11
332,310,2,2019-11-11
332,310,2,2019-11-15
332,311,2,2019-11-11
332,311,2,2019-11-13
332,313,2,2019-11-11
332,313,2,2019-11-15
332,314,10,2019-11-11
332,314,1,2019-11-13
332,319,8,2019-11-11
332,319,4,2019-11-15
332,322,10,2019-11-11
332,322,16,2019-11-15
332,322,3,2019-11-13
332,323,6,2019-11-11
332,323,2,2019-11-13
332,324,6,2019-11-11
332,328,8,2019-11-11
332,328,4,2019-11-15
332,328,1,2019-11-13
332,331,2,2019-11-13
332,332,40,2019-11-11
332,332,52,2019-11-15
332,332,24,2019-11-13
332,336,4,2019-11-11
332,336,1,2019-11-13
332,340,2,2019-11-11
332,340,4,2019-11-15
332,340,3,2019-11-13
332,343,4,2019-11-11
332,349,2,2019-11-11
332,350,2,2019-11-15
332,351,10,2019-11-11
332,351,10,2019-11-15
332,351,4,2019-11-13
332,352,6,2019-11-15
332,353,2,2019-11-11
332,360,6,2019-11-11
332,360,4,2019-11-15
332,364,2,2019-11-15
332,372,8,2019-11-15
332,376,2,2019-11-11
332,376,2,2019-11-15
332,376,3,2019-11-13
332,384,4,2019-11-11
332,384,1,2019-11-13
332,386,2,2019-11-11
332,386,2,2019-11-15
332,386,2,2019-11-13
332,399,2,2019-11-11
332,399,1,2019-11-13
332,401,62,2019-11-11
332,401,50,2019-11-15
332,401,26,2019-11-13
332,404,2,2019-11-11
332,404,4,2019-11-13
332,1026,2,2019-11-11
332,1026,2,2019-11-15
332,1027,1,2019-11-13
332,1043,2,2019-11-11
332,1049,1,2019-11-13
332,1065,2,2019-11-15
332,1086,1,2019-11-13
332,1099,2,2019-11-11
332,1122,2,2019-11-15
332,1162,2,2019-11-11
332,1189,2,2019-11-11
332,1278,2,2019-11-11
332,1278,2,2019-11-15
332,1307,2,2019-11-11
332,1366,2,2019-11-11
332,1407,2,2019-11-11
332,1439,2,2019-11-11
332,1439,2,2019-11-15
332,1609,2,2019-11-11
332,1609,1,2019-11-13
333,1,2,2019-11-11
333,1,4,2019-11-15
333,1,1,2019-11-13
333,2,26,2019-11-11
333,2,22,2019-11-15
333,2,11,2019-11-13
333,3,6,2019-11-11
333,4,2,2019-11-11
333,4,4,2019-11-15
333,5,2,2019-11-11
333,5,3,2019-11-13
333,6,4,2019-11-11
333,10,1,2019-11-13
333,11,2,2019-11-11
333,13,2,2019-11-15
333,13,1,2019-11-13
333,15,6,2019-11-15
333,15,5,2019-11-13
333,18,2,2019-11-11
333,19,1,2019-11-13
333,20,1,2019-11-13
333,21,2,2019-11-11
333,21,6,2019-11-15
333,21,1,2019-11-13
333,22,4,2019-11-11
333,22,6,2019-11-15
333,22,3,2019-11-13
333,25,2,2019-11-11
333,27,1,2019-11-13
333,28,2,2019-11-15
333,28,1,2019-11-13
333,33,2,2019-11-11
333,33,6,2019-11-15
333,35,1,2019-11-13
333,36,2,2019-11-11
333,37,1,2019-11-13
333,40,2,2019-11-11
333,40,2,2019-11-15
333,40,1,2019-11-13
333,42,2,2019-11-11
333,49,2,2019-11-11
333,55,2,2019-11-13
333,57,1,2019-11-13
333,63,3,2019-11-13
333,71,2,2019-11-11
333,71,2,2019-11-15
333,77,2,2019-11-15
333,77,1,2019-11-13
333,85,2,2019-11-11
333,86,1,2019-11-13
333,87,2,2019-11-11
333,132,2,2019-11-15
333,138,2,2019-11-11
333,172,8,2019-11-11
333,172,8,2019-11-15
333,172,2,2019-11-13
333,174,6,2019-11-11
333,174,2,2019-11-13
333,175,4,2019-11-11
333,185,2,2019-11-11
333,185,1,2019-11-13
333,187,6,2019-11-11
333,187,6,2019-11-15
333,187,2,2019-11-13
333,197,1,2019-11-13
333,218,2,2019-11-13
333,231,2,2019-11-11
333,231,2,2019-11-15
333,235,8,2019-11-11
333,235,6,2019-11-15
333,235,2,2019-11-13
333,241,2,2019-11-15
333,255,2,2019-11-11
333,255,12,2019-11-15
333,255,2,2019-11-13
333,261,1,2019-11-13
333,276,3,2019-11-13
333,282,2,2019-11-11
333,282,2,2019-11-15
333,282,1,2019-11-13
333,291,8,2019-11-11
333,291,6,2019-11-15
333,291,3,2019-11-13
333,294,2,2019-11-11
333,307,6,2019-11-11
333,308,2,2019-11-11
333,308,2,2019-11-15
333,309,2,2019-11-11
333,309,2,2019-11-15
333,309,1,2019-11-13
333,313,2,2019-11-15
333,314,2,2019-11-15
333,314,1,2019-11-13
333,316,4,2019-11-11
333,320,34,2019-11-11
333,320,10,2019-11-15
333,320,14,2019-11-13
333,326,2,2019-11-11
333,326,4,2019-11-15
333,326,2,2019-11-13
333,333,20,2019-11-11
333,333,20,2019-11-15
333,333,3,2019-11-13
333,334,2,2019-11-11
333,334,1,2019-11-13
333,338,4,2019-11-15
333,340,2,2019-11-11
333,340,2,2019-11-15
333,340,1,2019-11-13
333,348,2,2019-11-11
333,359,4,2019-11-11
333,359,4,2019-11-15
333,359,2,2019-11-13
333,373,2,2019-11-11
333,373,2,2019-11-15
333,373,1,2019-11-13
333,387,2,2019-11-11
333,389,2,2019-11-11
333,392,6,2019-11-11
333,392,2,2019-11-15
333,392,1,2019-11-13
333,394,1,2019-11-13
334,1,2,2019-11-11
334,1,4,2019-11-15
334,2,18,2019-11-11
334,2,10,2019-11-15
334,2,4,2019-11-13
334,3,4,2019-11-15
334,4,2,2019-11-15
334,5,2,2019-11-11
334,6,4,2019-11-11
334,6,6,2019-11-15
334,6,4,2019-11-13
334,7,6,2019-11-11
334,7,4,2019-11-15
334,7,7,2019-11-13
334,8,4,2019-11-11
334,10,2,2019-11-11
334,10,6,2019-11-15
334,11,10,2019-11-11
334,11,8,2019-11-15
334,11,3,2019-11-13
334,12,4,2019-11-11
334,12,4,2019-11-15
334,12,2,2019-11-13
334,18,2,2019-11-15
334,18,1,2019-11-13
334,19,2,2019-11-11
334,19,2,2019-11-15
334,19,1,2019-11-13
334,20,14,2019-11-11
334,20,14,2019-11-15
334,20,11,2019-11-13
334,24,2,2019-11-11
334,24,2,2019-11-13
334,25,1,2019-11-13
334,26,2,2019-11-11
334,26,1,2019-11-13
334,28,2,2019-11-11
334,28,1,2019-11-13
334,30,6,2019-11-11
334,30,2,2019-11-15
334,31,2,2019-11-11
334,31,4,2019-11-15
334,31,3,2019-11-13
334,32,34,2019-11-11
334,32,28,2019-11-15
334,32,15,2019-11-13
334,33,4,2019-11-11
334,35,4,2019-11-15
334,35,1,2019-11-13
334,36,8,2019-11-11
334,36,8,2019-11-15
334,36,3,2019-11-13
334,37,8,2019-11-11
334,37,4,2019-11-15
334,37,7,2019-11-13
334,38,6,2019-11-11
334,38,2,2019-11-15
334,38,1,2019-11-13
334,45,6,2019-11-11
334,45,6,2019-11-15
334,45,4,2019-11-13
334,49,14,2019-11-11
334,49,30,2019-11-15
334,49,15,2019-11-13
334,51,1,2019-11-13
334,53,2,2019-11-11
334,54,6,2019-11-11
334,54,5,2019-11-13
334,55,12,2019-11-11
334,55,4,2019-11-15
334,55,2,2019-11-13
334,56,2,2019-11-15
334,57,2,2019-11-11
334,57,4,2019-11-15
334,57,2,2019-11-13
334,61,2,2019-11-11
334,62,2,2019-11-15
334,63,8,2019-11-11
334,63,14,2019-11-15
334,63,2,2019-11-13
334,65,2,2019-11-11
334,66,2,2019-11-11
334,66,4,2019-11-15
334,66,1,2019-11-13
334,70,6,2019-11-11
334,70,8,2019-11-15
334,70,3,2019-11-13
334,71,38,2019-11-11
334,71,50,2019-11-15
334,71,20,2019-11-13
334,74,2,2019-11-11
334,74,2,2019-11-15
334,74,2,2019-11-13
334,75,2,2019-11-11
334,75,2,2019-11-15
334,75,1,2019-11-13
334,76,2,2019-11-15
334,77,2,2019-11-11
334,80,2,2019-11-11
334,80,2,2019-11-15
334,80,1,2019-11-13
334,81,2,2019-11-15
334,81,2,2019-11-13
334,82,4,2019-11-11
334,82,1,2019-11-13
334,83,2,2019-11-11
334,83,16,2019-11-15
334,83,2,2019-11-13
334,85,42,2019-11-11
334,85,20,2019-11-15
334,85,9,2019-11-13
334,87,46,2019-11-11
334,87,62,2019-11-15
334,87,18,2019-11-13
334,90,2,2019-11-11
334,92,2,2019-11-11
334,92,2,2019-11-15
334,92,1,2019-11-13
334,93,6,2019-11-11
334,94,1,2019-11-13
334,101,2,2019-11-15
334,101,1,2019-11-13
334,102,1,2019-11-13
334,104,1,2019-11-13
334,105,2,2019-11-11
334,105,1,2019-11-13
334,111,8,2019-11-11
334,111,4,2019-11-15
334,111,1,2019-11-13
334,113,4,2019-11-11
334,113,2,2019-11-13
334,121,2,2019-11-11
334,121,2,2019-11-15
334,121,1,2019-11-13
334,126,2,2019-11-11
334,126,10,2019-11-15
334,126,2,2019-11-13
334,127,2,2019-11-11
334,127,2,2019-11-15
334,128,4,2019-11-11
334,132,6,2019-11-11
334,132,4,2019-11-15
334,132,4,2019-11-13
334,138,4,2019-11-11
334,138,2,2019-11-13
334,162,2,2019-11-11
334,162,1,2019-11-13
334,163,2,2019-11-11
334,163,2,2019-11-15
334,163,2,2019-11-13
334,175,2,2019-11-11
334,175,4,2019-11-15
334,181,2,2019-11-15
334,181,3,2019-11-13
334,185,2,2019-11-15
334,185,3,2019-11-13
334,187,8,2019-11-15
334,187,5,2019-11-13
334,195,2,2019-11-11
334,197,2,2019-11-15
334,206,1,2019-11-13
334,218,2,2019-11-11
334,221,2,2019-11-11
334,221,4,2019-11-15
334,221,1,2019-11-13
334,225,4,2019-11-15
334,231,2,2019-11-11
334,231,2,2019-11-15
334,231,1,2019-11-13
334,235,1,2019-11-13
334,237,2,2019-11-11
334,237,4,2019-11-15
334,244,4,2019-11-11
334,244,1,2019-11-13
334,245,2,2019-11-11
334,245,2,2019-11-13
334,247,2,2019-11-11
334,247,2,2019-11-15
334,247,1,2019-11-13
334,248,8,2019-11-11
334,248,4,2019-11-15
334,248,3,2019-11-13
334,250,4,2019-11-11
334,250,4,2019-11-15
334,252,8,2019-11-11
334,252,12,2019-11-15
334,252,4,2019-11-13
334,255,2,2019-11-11
334,255,1,2019-11-13
334,261,2,2019-11-11
334,261,2,2019-11-15
334,271,2,2019-11-15
334,276,2,2019-11-15
334,291,2,2019-11-15
334,293,2,2019-11-11
334,293,2,2019-11-13
334,294,2,2019-11-11
334,294,1,2019-11-13
334,295,4,2019-11-11
334,295,2,2019-11-13
334,300,4,2019-11-11
334,300,4,2019-11-15
334,300,2,2019-11-13
334,302,1,2019-11-13
334,304,4,2019-11-11
334,304,2,2019-11-15
334,306,4,2019-11-15
334,306,1,2019-11-13
334,307,2,2019-11-11
334,307,8,2019-11-15
334,307,4,2019-11-13
334,308,2,2019-11-11
334,309,2,2019-11-11
334,310,1,2019-11-13
334,311,4,2019-11-11
334,311,6,2019-11-15
334,311,2,2019-11-13
334,312,44,2019-11-11
334,312,48,2019-11-15
334,312,21,2019-11-13
334,313,2,2019-11-11
334,313,2,2019-11-15
334,313,1,2019-11-13
334,314,2,2019-11-11
334,315,1,2019-11-13
334,320,1,2019-11-13
334,326,2,2019-11-11
334,332,2,2019-11-11
334,333,2,2019-11-11
334,334,46,2019-11-11
334,334,44,2019-11-15
334,334,24,2019-11-13
334,344,4,2019-11-15
334,348,1,2019-11-13
334,350,6,2019-11-11
334,350,12,2019-11-15
334,350,3,2019-11-13
334,351,2,2019-11-11
334,351,2,2019-11-15
334,351,2,2019-11-13
334,354,4,2019-11-11
334,354,1,2019-11-13
334,357,2,2019-11-11
334,359,2,2019-11-11
334,362,1,2019-11-13
334,363,2,2019-11-11
334,363,4,2019-11-15
334,363,2,2019-11-13
334,364,6,2019-11-11
334,364,2,2019-11-15
334,364,4,2019-11-13
334,369,2,2019-11-11
334,373,2,2019-11-11
334,373,2,2019-11-15
334,373,1,2019-11-13
334,375,2,2019-11-11
334,375,2,2019-11-15
334,376,2,2019-11-11
334,387,4,2019-11-11
334,387,6,2019-11-15
334,391,2,2019-11-11
334,400,12,2019-11-11
334,400,12,2019-11-15
334,400,2,2019-11-13
334,1027,2,2019-11-11
334,1055,2,2019-11-15
334,1055,1,2019-11-13
334,1093,2,2019-11-11
334,1158,2,2019-11-15
334,1160,2,2019-11-11
334,1296,2,2019-11-11
334,1331,2,2019-11-11
334,1331,1,2019-11-13
334,1365,2,2019-11-11
334,1365,1,2019-11-13
334,1407,1,2019-11-13
334,1412,2,2019-11-15
334,1413,1,2019-11-13
334,1428,4,2019-11-15
334,1496,2,2019-11-11
334,1496,1,2019-11-13
335,45,2,2019-11-15
335,94,2,2019-11-11
335,141,2,2019-11-11
335,142,4,2019-11-11
335,142,2,2019-11-15
335,142,1,2019-11-13
335,144,4,2019-11-15
335,144,2,2019-11-13
335,166,6,2019-11-11
335,166,4,2019-11-15
335,166,2,2019-11-13
335,171,4,2019-11-11
335,171,2,2019-11-15
335,171,1,2019-11-13
335,205,2,2019-11-11
335,205,2,2019-11-15
335,205,1,2019-11-13
335,228,2,2019-11-15
335,247,6,2019-11-11
335,247,4,2019-11-15
335,247,3,2019-11-13
335,262,14,2019-11-11
335,262,2,2019-11-15
335,262,2,2019-11-13
335,272,10,2019-11-11
335,272,6,2019-11-15
335,272,2,2019-11-13
335,306,2,2019-11-11
335,335,2,2019-11-11
335,335,1,2019-11-13
335,383,1,2019-11-13
335,1006,2,2019-11-11
335,1036,1,2019-11-13
335,1056,2,2019-11-15
335,1101,2,2019-11-11
335,1101,4,2019-11-15
335,1101,2,2019-11-13
335,1425,1,2019-11-13
335,1496,2,2019-11-11
335,1638,2,2019-11-11
335,1638,1,2019-11-13
336,17,2,2019-11-15
336,21,2,2019-11-11
336,24,2,2019-11-15
336,34,4,2019-11-15
336,34,1,2019-11-13
336,47,1,2019-11-13
